485.50988769531, 91.657043457031, -122.77526092529
207.48272705078, 150.69808959961, 35.286327362061
575.37493896484, 74.351951599121, 244.81709289551
402.40487670898, 79.779434204102, 626.16271972656
126.58023071289, 48.171379089355, 354.41802978516
-158.54667663574, 46.079433441162, 569.58862304688
-394.11987304688, 66.867012023926, 463.9573059082
-212.84329223633, 93.394233703613, -196.02891540527
-236.90463256836, 99.677925109863, -326.11846923828
-172.00123596191, 98.858901977539, -489.58737182617
-26.311603546143, 99.354049682617, -546.45568847656
58.051239013672, 97.64395904541, -524.81652832031
226.92663574219, 90.917419433594, -534.51031494141
313.58618164063, 87.24683380127, -517.01110839844
