-694.06866455078, -16.907318115234, 436.47320556641
-484.20614624023, -19.159662246704, 499.27005004883
-226.52801513672, -28.564697265625, 421.31362915039
-153.32907104492, -4.3064384460449, 213.88288879395
350.44842529297, 8.8830347061157, 276.11459350586
518.60681152344, 175.59790039063, -120.46272277832
586.84429931641, 189.91006469727, -329.18557739258
569.42742919922, 193.20457458496, -484.54342651367
57.43221282959, 187.20941162109, -421.6803894043
-2.4126052856445, 174.04173278809, -700.67828369141
-375.88415527344, 321.27813720703, -601.82421875
