-564.88049316406, 136.37823486328, -396.27786254883
-490.7448425293, 100.36267089844, -214.43397521973
-606.42468261719, 90.178932189941, 154.91767883301
-641.13323974609, 85.312454223633, 398.05648803711
-354.9680480957, 113.8546295166, 192.00387573242
-280.52920532227, 92.744781494141, 132.35055541992
-246.4499206543, 90.139213562012, 37.676910400391
-235.79718017578, 85.018653869629, -393.0412902832
-286.66619873047, 88.000205993652, -442.03298950195
-196.93353271484, 88.561080932617, -595.65875244141
-81.111480712891, 84.534942626953, -560.20245361328
125.66875457764, 85.667327880859, -492.66479492188
147.85450744629, 87.806823730469, -143.06092834473
263.74468994141, 110.69002532959, 112.2264175415
230.59571838379, 94.608100891113, 312.14669799805
227.87539672852, 95.220123291016, 465.09658813477
319.83889770508, 97.324775695801, 463.68353271484
533.86169433594, 108.6116104126, 568.59753417969
599.63397216797, 198.80473327637, -13.339509963989
620.95526123047, 200.45594787598, -152.35842895508
