338.07418823242, 3.3622186183929, -399.29531860352
424.77319335938, -3.093968629837, -391.60702514648
414.14044189453, 5.8137187957764, -98.92578125
539.31109619141, 2.6361694335938, 9.7014284133911
418.70504760742, -4.2382688522339, 198.8225402832
518.28466796875, -35.328056335449, 577.65191650391
477.64810180664, -42.541515350342, 626.17218017578
-9.5444078445435, -11.384797096252, 723.36151123047
-153.3401184082, 2.7754821777344, 536.31634521484
-98.521957397461, -11.55757522583, 428.58499145508
23.353902816772, -15.703906059265, 419.85372924805
-108.319480896, 3.5691826343536, 226.1064453125
-207.06871032715, 22.268877029419, 142.3546295166
-433.48974609375, 75.670036315918, -77.960510253906
-173.71276855469, 68.548614501953, -264.54504394531
-2.1230599880219, 71.162979125977, -505.85205078125
-178.599609375, 67.871612548828, -535.61993408203
-508.57955932617, 32.707576751709, -484.14379882813
