211.94729614258, 137.5484161377, -701.17761230469
473.38232421875, 237.96936035156, -673.06524658203
705.6640625, 311.98931884766, -502.13101196289
319.29376220703, 221.94354248047, -463.46347045898
119.87619781494, 156.72062683105, -381.32095336914
-455.03207397461, 85.022987365723, -613.55596923828
-590.39123535156, 91.265228271484, -502.97082519531
-741.09680175781, 99.997337341309, -368.76278686523
142.33909606934, 240.25614929199, -50.319129943848
105.75803375244, 334.53897094727, 85.798370361328
208.13414001465, 365.59710693359, 365.36413574219
88.436454772949, 355.33200073242, 681.017578125
-441.7057800293, 337.48190307617, 634.34436035156
-706.96246337891, 317.11956787109, 658.80023193359
-505.81924438477, 316.93347167969, 373.66592407227
-613.33721923828, 344.40045166016, 229.06259155273
-268.18664550781, 360.55679321289, 144.49754333496
-215.11038208008, 352.4192199707, 229.73484802246
